t,c_hash,c_olap_mode,c_pgc,c_todo,c_wal_variant,c_graveyard,c_wal_io_hack,c_wal_fsync,c_wal_rfa,c_mv,c_wal,c_btree_hints,c_smt,c_history_tree_inserts,c_worker_threads,c_pp_threads,c_bulk_insert,tpcc_threads,c_wal_log_writers,c_tag,c_isolation_level,c_ssd_gib,run_until_tx,ch_a_start_delay_sec,c_zipf_factor,c_btree_prefix_compression,c_pin_threads,ch_a_process_delay_sec,ch_a_query,c_vi_fat_tuple_alternative,c_target_gib,ch_a_threads,tpcc_warehouse_affinity,ch_a_rounds,c_xmerge,tpcc_warehouse_count,c_vi,c_xmerge_target_pct,c_free_pct,c_partition_bits,c_vi_fat_tuple,c_dram_gib,c_run_for_seconds,c_nc_reallocation,c_xmerge_k,c_contention_split,c_cm_update_on,c_cm_period,c_wal_tuple_rfa,c_btree_heads,c_cm_slowpath_threshold
22,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
23,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
24,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
25,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
26,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
27,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
28,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
29,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
30,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
31,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
32,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
33,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
34,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
35,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
36,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
37,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
38,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
0,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
1,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
2,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
3,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
4,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
5,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
6,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
7,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
8,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
9,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
10,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
11,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
12,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
13,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
14,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
15,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
16,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
17,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
18,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
19,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
20,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
21,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
22,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
23,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
24,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
25,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
26,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
27,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
28,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
29,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
30,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
31,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
32,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
33,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
34,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
35,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
36,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
37,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
38,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
39,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
40,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
41,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
42,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
43,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
44,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
45,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
46,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
47,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
48,2732106289045616718,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,120,0,5,1,7,14,1,1,1
0,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
1,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
2,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
3,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
4,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
5,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
6,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
7,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
8,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
9,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
10,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
11,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
12,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
13,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
14,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
15,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
16,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
17,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
18,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
19,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
20,4965736941489278550,1,1,1,3,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
