t,c_hash,c_olap_mode,c_pgc,c_todo,c_wal_variant,c_graveyard,c_wal_io_hack,c_wal_fsync,c_wal_rfa,c_mv,c_wal,c_btree_hints,c_smt,c_history_tree_inserts,c_worker_threads,c_pp_threads,c_bulk_insert,tpcc_threads,c_wal_log_writers,c_tag,c_isolation_level,c_ssd_gib,run_until_tx,ch_a_start_delay_sec,c_zipf_factor,c_btree_prefix_compression,c_pin_threads,ch_a_process_delay_sec,ch_a_query,c_vi_fat_tuple_alternative,c_target_gib,ch_a_threads,tpcc_warehouse_affinity,ch_a_rounds,c_xmerge,tpcc_warehouse_count,c_vi,c_xmerge_target_pct,c_free_pct,c_partition_bits,c_vi_fat_tuple,c_dram_gib,c_run_for_seconds,c_nc_reallocation,c_xmerge_k,c_contention_split,c_cm_update_on,c_cm_period,c_wal_tuple_rfa,c_btree_heads,c_cm_slowpath_threshold
10,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
11,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
12,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
13,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
14,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
15,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
16,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
17,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
18,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
19,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
20,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
21,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
22,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
23,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
24,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
25,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
26,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
27,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
28,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
29,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
30,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
31,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
32,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
33,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
34,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
35,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
36,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
37,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
38,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
39,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
40,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
41,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
42,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
43,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
44,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
45,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
46,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
47,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
48,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
49,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
50,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
51,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
52,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
53,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
54,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
55,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
56,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
57,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
58,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
59,5906883844358082901,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,0,0,1,,si,1700.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,0,1,1,80.0,1,6,0,1.0,60,0,5,1,7,14,1,1,1
