t,c_hash,c_olap_mode,c_pgc,c_todo,c_wal_variant,c_graveyard,c_wal_io_hack,c_wal_fsync,c_wal_rfa,c_mv,c_wal,c_btree_hints,c_smt,c_history_tree_inserts,c_worker_threads,c_pp_threads,c_bulk_insert,tpcc_threads,c_wal_log_writers,c_tag,c_isolation_level,c_ssd_gib,run_until_tx,ch_a_start_delay_sec,c_zipf_factor,c_btree_prefix_compression,c_pin_threads,ch_a_process_delay_sec,ch_a_query,c_vi_fat_tuple_alternative,c_target_gib,ch_a_threads,tpcc_warehouse_affinity,ch_a_rounds,c_xmerge,tpcc_warehouse_count,c_vi,c_xmerge_target_pct,c_free_pct,c_partition_bits,c_vi_fat_tuple,c_dram_gib,c_run_for_seconds,c_nc_reallocation,c_xmerge_k,c_contention_split,c_cm_update_on,c_cm_period,c_wal_tuple_rfa,c_btree_heads,c_cm_slowpath_threshold
10,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
11,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
12,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
13,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
14,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
15,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
16,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
17,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
18,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
19,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
20,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
21,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
22,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
23,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
24,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
25,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
26,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
27,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
28,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
29,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
30,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
31,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
32,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
33,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
34,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
35,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
36,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
37,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
38,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
39,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
40,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
41,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
42,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
43,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
44,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
45,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
46,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
47,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
48,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
49,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
50,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
51,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
52,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
53,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
54,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
55,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
56,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
57,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
58,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
59,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
60,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
61,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
62,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
63,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
64,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
65,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
66,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
67,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
68,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
69,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
70,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
71,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
72,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
73,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
74,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
75,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
76,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
77,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
78,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
79,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
80,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
81,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
82,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
83,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
84,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
85,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
86,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
87,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
88,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
89,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
90,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
91,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
92,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
93,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
94,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
95,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
96,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
97,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
98,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
99,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
100,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
101,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
102,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
103,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
104,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
105,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
106,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
107,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
108,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
109,4972287705240586186,1,1,1,3,1,1,0,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,100,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
