t,c_hash,cc_versions_space_inserted,cc_todo_olap_executed,cc_todo_oltp_executed,cc_todo_removed,cc_update_chains_pgc_light,cc_update_chains_pgc_light_removed,cc_versions_space_inserted_opt,cc_update_chains_pgc_heavy,cc_update_chains_pgc_heavy_removed,dt_researchy_7,dt_researchy_4,cc_update_versions_removed,dt_append,dt_researchy_3,dt_researchy_2,dt_researchy_6,dt_scan_desc,dt_page_reads,dt_scan_callback,dt_page_writes,cc_update_versions_visited,dt_range_removed,dt_next_tuple_opt,dt_restarts_update_same_size,dt_split,dt_inner_page,dt_prev_tuple_opt,cc_update_versions_kept,cc_update_chains_hwm,dt_goto_page_exec,dt_prev_tuple,cc_read_versions_visited_not_found,dt_restarts_structural_change,key,dt_merge_fail,dt_empty_leaf,cc_update_chains_pgc_skipped,dt_append_opt,xmerge_partial_counter,dt_restarts_read,dt_goto_page_shared,dt_researchy_8,dt_researchy_5,cc_update_chains,dt_researchy_9,dt_find_parent_root,dt_name,dt_next_tuple,cc_read_chains_not_found,dt_researchy_0,contention_split_fail_counter,cc_fat_tuple_convert,cc_fat_tuple_triggered,cc_update_chains_pgc_workers_visited,dt_find_parent_slow,dt_merge_parent_fail,dt_merge_parent_succ,cc_update_versions_kept_max,dt_scan_asc,dt_find_parent,cc_read_versions_visited,cc_fat_tuple_decompose,cc_todo_moved_gy,cc_read_chains,contention_split_succ_counter,dt_merge_succ,cc_update_versions_skipped,cc_update_versions_recycled,xmerge_full_counter,cc_update_versions_created,dt_researchy_1,dt_find_parent_fast,cc_update_chains_pgc
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,7368,0,0,0,0,0,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023244,39642975,0,0,0,12038166,0,0,0,100,0,0,0,0,0,0,2,0,0,14936,0,6,stock,0,0,0,0,0,0,0,2047465,0,0,0,0,2049756,38230,0,0,38318,0,0,0,0,0,15137,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6737,242203,0,0,0,106737,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,2,item,0,0,0,0,0,0,0,6807,0,0,0,0,6809,16032,0,0,16056,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,7213,0,0,0,0,0,7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,0,1705939,110577586,0,0,0,30231320,0,45,0,96,0,0,0,0,0,0,252,0,0,14417,0,4,orderline,30159,45,0,0,0,0,0,1732767,0,0,0,227,1734082,30685,0,0,30753,0,0,0,0,0,14575,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,42689,8277816,0,0,0,3044598,0,0,0,94,0,0,0,0,0,0,75,0,0,0,0,3,order_wdc,0,0,0,0,0,0,0,43218,0,0,0,0,43252,75,0,0,75,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,895,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138024,9164434,0,0,0,3141766,0,0,0,92,0,0,0,0,0,0,0,0,0,1736,0,3,order,0,0,0,0,0,0,0,139908,0,0,0,0,140010,1822,0,0,1826,0,0,0,0,0,1750,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,901,1621,0,1628,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,21210,2211911,0,0,0,927808,0,247,0,90,0,0,0,0,0,0,1828,0,0,0,0,3,neworder,291,247,0,0,0,0,0,21726,0,3,0,1836,21897,2084,0,0,2089,0,119,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,178106,9262712,0,0,0,3178965,0,0,0,88,0,0,0,0,0,0,40,0,0,0,0,3,history,0,0,0,0,0,0,0,180190,0,0,0,0,180278,40,0,0,40,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66053,8837090,0,0,0,3066053,0,0,0,86,0,0,0,0,0,0,1537,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,67120,0,0,0,1543,67185,1546,0,0,1551,0,0,0,0,0,0,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,1548,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013616,12023129,0,0,0,4016698,0,0,0,84,0,0,0,0,0,0,0,0,0,3101,0,4,customer,0,0,0,0,0,0,0,1027599,0,0,0,0,1028664,3641,0,0,3643,0,0,0,0,0,3128,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,2634,0,0,0,0,0,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9107,0,0,0,6300,0,0,0,82,0,0,0,0,0,0,58,0,0,5134,0,1,district,0,0,0,0,0,0,0,69,0,0,0,0,71,2801,0,0,2802,0,0,0,0,0,5181,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9397037728609216324,1402,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8762,0,0,0,2920,0,0,0,80,0,0,0,0,0,0,140,0,0,2698,0,1,warehouse,0,0,0,0,0,0,0,5,0,0,0,0,6,5652,0,0,5660,0,0,0,0,0,2718,0,0,0
0,9397037728609216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,_history_tree_39_removes,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
